url,comment
https://auto.ru/artic/used/sale/kamaz/65225_t/16504178-ea77b599/,"Продажа от юридического лица (первый и единственный собственник), цена указана с НДС. Тягач куплен в декабря 2017 года в лизинг, в работе с 2018 г. Своевременное обслуживание у официального дилера. Причина продажи - покупка новой техники необходимой для исполнения договорных обязательств. Дополнительных вложений не требует, готов к эксплуатации. Тягач полностью оборудован для эксплуатации в районах Крайнего Севера. Комплектация и характеристики: 1. Ошинковка - двускатная; 2. Двигатель (дизель) - 400 лс; 3. Экологический класс - ЕВРО 5; 4. Модель КПП - ZF 16S1820; 5. Система топливоподачи - Common Rail; 6. Грузоподъемность - 33,36 т.; 7. Седельно-сцепное устройство - JOST; 8. Диаметр шкворня - 2 дюйма; 9. Шины - 12.00 R20; 10. Блокировка - межколесная, межосевая; 11. Топливный бак - 550 литров. Дополнительно установлено: 1. Тахограф; 2. Видеорегистраторы по кругу кабины и в салоне; 3. Сухой фен; 4. Предпусковой жидкостной подогреватель; 5. Рация MegaJet 330; 6. Утепление кабины; 7. Самосвальный вариант рамы. Дополнительно к тягачу можно приобрести полуприцеп УЗСТ 2018 г. грузоподъемностью 44 тн, также подготовленные к работе в условиях Крайнего Севера в следующей комплектации: 1. Погрузочная длина - 12,5 м, ширина 2,45 м.; 2. Съемные борты; 3. Раздвижные коники (высота 1,5 м., ширина до 3,47 м); 4. Дополнительные топливные баки объемом 2 200 л. уже установлены; 3 оси L1. 5. Подвеска рессорно-балансирная; 6. Ошиновка односкатная. Цена продажи полуприцепа с НДС - обсуждается дополнительно."
https://auto.ru/artic/used/sale/kamaz/65116/16552188-4a77eb2f/,"Продам Камаз 65116-А4, в отличном состоянии. С прицепом или без. Машина полностью обслужена, проблем нет. Более подробно по телефону. Рассмотрю любой вид продажи, звоните, пишите. Торг конечно есть."
https://auto.ru/artic/used/sale/maz/6425/16265202-ab4c1ef1/,"Колесная формула - 6Х6;  Модель двигателя - ЯМЗ-6585.10 (Евро-4);  Мощность двигателя - 420 л.с.; Тип КПП - 12JS200TA (механ. 12-ти ступ.);  Кабина - большая с 2 спальными местами;  Полная масса автопоезда - 45000; Нагрузка на седло - 17400; Высота ССУ, мм - 1550;  Подвеска - Задняя подвеска рессорная;  Топливный бак, л - 350;  Шины - 12.00R20;  ABS - есть; ПЖД - есть; МКБ - есть;  МОБ - есть;  Выхлоп вверх — есть.  Посреднические услуги не предлагать. Возможна продажа в кредит. Цена указана с НДС. Готов к эксплуатации."
https://auto.ru/artic/used/sale/man/tgx/16646936-45fb220d/,Седельный тягач МАН 6х2 2018 года выпуска В отличном техническом состоянии Все ТО у официального дилера  Эксплуатировался с полуприцепом-контейнеровозом Пробег - 350 000 км Страна изготовитель - ГЕРМАНИЯ Подъёмная ЗАДНЯЯ ось Коробка - ZF 16 ступенчатая механика Двигатель - 460 л.с. Тормозная система (MAN EVB) Топливный бак 1 шт. - 400 литров
https://auto.ru/artic/used/sale/scania/p_1/16575762-3d5e28fe/,"Официальный дилер. С НДС. ADR - ПАКЕТ. Scania P 440   ТОПЛИВНАЯ  СИСТЕМА PDE ОДИН ВЛАДЕЛЕЦ.  ЕВРО 5.  МАКСИМАЛЬНОЙ КОМПЛЕКТАЦИИ  (440 л.с, холодильник, автономный отопитель, 1 спальное место, МКПП, круиз-контроль, кондиционер, полный электропакет, топливная система PDE, хорошая резина и мн. другое). САМЫЕ ВЫГОДНЫЕ УСЛОВИЯ ПО ФИНАНСИРОВАНИЮ. ЛИЗИНГ. КРЕДИТ. TRADE IN. ВОЗМОЖНА РАССРОЧКА ЛЮБАЯ ФОРМА ОПЛАТЫ: НАЛИЧНАЯ / БЕЗНАЛИЧНАЯ. НДС. ПОЛНОЕ СОПРОВОЖДЕНИЕ СДЕЛКИ В КРОТЧАЙШИЕ СРОКИ. ЭКСПЛУАТАЦИЯ - 01.2018г. ВЫПУСК - 11.2017г"
https://auto.ru/artic/used/sale/scania/r_1/16561358-6d0586b3/,"Scania R400(2014г.)  - цена указана с НДС 3 650 000 - пробег 1 259 655 км., Швеция, 400 л.с., 12 740 куб.см: , ЕВРО-4, коробка передач автоматическая Opticruise, 2 спальных места, 2 топливных бака (500 и 700), автономный отопитель, кондиционер, тахограф, магнитола, холодильник, люк, топливная система PDE, круиз контроль. Дополнительные фото по запросу. - ПТС оригинал, продажа от собственника, один хозяин. - Осмотр в городах:Набережные Челны. - Торг при осмотре. Готов к эксплуатации."
https://auto.ru/artic/used/sale/kamaz/5490/16579338-934c5859/,"Продается седельный тягач Камаз 5490 2017 г. Хороший остаток резины, на механике, 2 бака. Один собственник.  Цена указана с НДС.  Место осмотра: г. Казань Код: 2486096 Характеристики: Пробег, тыс.км.: 638 727 Год выпуска: 2017 Марка: КАМАЗ Модель: 5490-S5 Количество спальных мест: 1 Колесная формула: 4х2 Мощность двигателя, л.с.: 401 КПП тип: Механика Готов к эксплуатации. Торг возможен при осмотре."
https://auto.ru/trailer/used/sale/kogel/sn24/16631292-956beefd/,"Фирма международный перевозчик продаёт П-образную шторку (верх на роликах,сдвигается чулком вперёд) марки KOGEL, 2015г.в.,105куб.,в отличном состоянии.Работал только на Европу.Размер резины 385/55R19.5 почти новая по кругу,оси SAF,тормоза дисковые,подвеска интегральная(на коробах),высота внутри 3м.Полы и рама в отличном состоянии,тента не текут.Можно использовать и под стандартным тягачом но придётся опускать передние три стойки,чтоб по высоте проходил,а так проблем нет.Торг возможен!!! Цена указана с НДС!!! ВОЗМОЖНА ПРОДАЖА В ЛИЗИНГ ИЛИ КРЕДИТ!!!"
https://auto.ru/artic/used/sale/scania/r_1/16642178-fd3b445d/,Машина в отличном состоянии как новая с НДС
https://auto.ru/trailer/used/sale/tonar/9746/16327520-3e3a89f4/,Прицеп в идеальном состояние. С рефрижератором почти не ездили.Резина вся поменяна.Установка ВЕКТОР 1350 отработал 2500 мото часов. Своевременное техническое обслуживание. Готов к эксплуатации. Торг возможен при осмотре.
https://auto.ru/artic/used/sale/kamaz/65116/16616990-bfa1c786/,"- КамАЗ 65116-А4, 2015 г.в., 330 тыс.км., работа без перегруза по трассе (масловоз), по тахографу, платону, геолакации, один хозяин, добросовестный водитель, автошины - почти новые, ПТС в наличии, можно с НДС от организации (тогда +20% к цене)."
https://auto.ru/artic/used/sale/maz/5440/16373928-7c7e6f5c/,"МАЗ простор в хорошем состоянии 2016 год,Урал проходит на ура бригадиром никогда не был, все время в работе за 550т.км не подводил ни разу,замена масла каждые 18-20т.км,есть пжд и отдельно сухой фен,российский тахограф с блоком скзи новый установлен меньше месяца назад откалиброван оттарирован и также с метрической поверкой все бумаги есть и в порядке,резина в хорошем состоянии что на голове что на прицепе,на прицепе стоят батоны перегрузов не видел никогда максимум 15тонн погрузка была только задняя так как по заявкам не ездили и не было необходимости в боковых и верхних погрузках за все время было всего три водителя более подробно отвечу абсолютно на все ваши вопросы так как машину и прицеп знаю с первых километров цена за тягач 1570000 полуприцеп 400000осмотр по договоренности так как машина не простаивает"
https://auto.ru/artic/used/sale/kamaz/5490/16296706-4591b5d1/,Своевременное техническое обслуживание. Не требует дополнительных вложений. Торг возможен при осмотре.
https://auto.ru/artic/used/sale/kamaz/5490/16643004-679a8634/,"Седельный тягач Камаз 5490-S5 2016 г/в - Эксплуатировался под контейнеровозом. Плечо загрузок: Питер-Калининград. - Цена указана с полным НДС. - Vin номер читается ровно, без проблем - Перед продажей проверены ДВС и оборудование. Все уровни жидкостей и качество масла в норме. Техническое описание:  - Год изготовления: 2016 - Изготовитель: Россия - Объем двигателя, куб.см: 11 967 - Разрешенная максимальная масса, кг: 18 600  - Масса без нагрузки, кг: 7 900 - Экологический класс: ЕВРО-5 - Мощность двигателя, л.с: 401 - Тип КПП: Механичесская - Колесная формула: 4х2 - Тип подвески: спереди-рессоры, сзади-воздух - Пробег, км: 759 502 Дополнительная информация: - Рация - Тахограф - Автомагнитола - Кондиционер - Люк - Автономный отопитель - Инструментальный ящик - Спойлер - Противотуманные фары - Солнцезащитный козырек - 1 спальное место - 2 топливных бака(по 900л) Глобал Трак Сейлс - официальный дилер Mercedes-Benz, MAN, KRONE, Schmitz, Kassbohrer, Fliegl, Wielton, Kogel, ТОНАР, ТверьСтройМаш, Zaslaw и других. Возможно приобретение техники в кредит/лизинг.  Мы являемся аккредитованной компанией в таких лизинговых, как Сбербанк Лизинг, МАН Финансовые услуги, МБФСР, Европлан, ВТБ-Лизинг, Газпромбанк Лизинг, Сименс Финанс и других."
https://auto.ru/artic/used/sale/kamaz/5490/16579594-d7ad2eaf/,В собственности на Юр. лице. .
https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16600328-2f85ed93/,"Шторный полуприцеп Schmitz SCS DoubleDeck 2015г. Стандарт TIR, работал по Европе, строго без перегрузов! Один владелец, гарантия юридической чистоты! Объем 105м3, регулируемая внутренняя высота (до 3.05м). Многоярусная погрузка (DoubleDeck), полный комплект доппель-штоков (DoppelStock).  Комплектация: корзина под запасное колесо, запасное колесо, лестница, инструментальный ящик. Состояние отличное, все растентовки работают!  Остаток резины 60-70%! Стоимость указана с НДС!"
https://auto.ru/artic/used/sale/kamaz/5490/16400696-c1844f32/,"ЦЕНА С НДС Двигатель 428 л.с. Кабина на пневмоподвеске, электроподъем кабины.  Проведена предпродажная подготовка, диагностика ДВС и топливной. Проведен капитальный ремонт двигателя. Подтверждающие заказ-наряды по запросу. Техническое описание:  ✔ Год изготовления: 2015 ✔ Изготовитель: Россия ✔ Колесная формула: 4х2 ✔ Мощность двигателя, л.с: 428 ✔ Объем двигателя, куб.см: 11 967 ✔ Разрешенная максимальная масса, кг: 18 600  ✔ Масса без нагрузки, кг: 7 900 ✔ Грузоподъемность, кг: 10 700 ✔ Экологический класс: ЕВРО-5 ✔ Тип КПП: Механическая ✔ Пробег, км: 638 646 ✔ Тип подвески: Пневматическая Дополнительная информация: ☑ Два топливных бака ☑ Инструментальный ящик ☑ Подзапасник ☑ Спойлер ☑ Противотуманные фары ☑ Солнцезащитный козырек ☑ Автономный отопитель ☑ Кондиционер ☑ Тахограф ☑ Магнитола ☑ Люк ☑ Электростеклоподъёмники ☑ ABS ☑ Межколесная блокировка ☑ Количество спальных мест: 2 Глобал Трак Сейлс - официальный дилер Mercedes-Benz, KRONE, Schmitz Cargobull, MAN, Fliegl, Kassbohrer, Zaslaw, Kogel, ТОНАР, ТверьСтройМаш и многих других российских и европейских производителей грузовой техники. Торговый партнер Global Truck Service — сети сервисных станций по ремонту и обслуживанию импортной грузовой автотехники. Мы являемся аккредитованной компанией во всех известных на рынке лизинговых компаниях и банках (ФМФ-Лизинг, БайкалИнвест, Альфа-Лизинг, Европлан, ВТБ-Лизинг, Балтийский-Лизинг, Сбербанк, Газпромбанк и др.). Возможно приобретение техники в кредит/лизинг."
https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16617954-e4b45dd9/,"Шторный полуприцеп Schmitz SCS DoubleDeck 2015г. Цена с НДС, возможна покупка в КРЕДИТ или ЛИЗИНГ! Стандарт TIR, работал по Европе, строго без перегрузов! Один владелец, гарантия юридической чистоты! Объем 105м3, регулируемая внутренняя высота (до 3.05м). Многоярусная погрузка (DoubleDeck), полный комплект доппель-штоков (DoppelStock). Комплектация: корзина под запасное колесо, запасное колесо, лестница, инструментальный ящик. Состояние отличное, все растентовки работают! Остаток резины 60-70%!"
https://auto.ru/artic/used/sale/kamaz/5490/16609419-dcabb9cb/,"Автомобиль в отличном состоянии. Куплен новым в 2017 году, по птс 2016 года выпуска, пробег оригинальный - 440 000 км. ДВС 401 л/с.(Mercedes-Benz Axor Euro 5),  топливный бак 760 л.,  МКПП -ZF16S, з адний мост Мерседес Даймлер HL6 на пневмо подвеске, кабина Mercedes Benz Axor (высокая), кондиционер, отопитель кабины Eberspaecher Airtronic D2 24V, тахограф российского стандарта с блоком СКЗИ  Остаток резины 50%."
https://auto.ru/artic/used/sale/kamaz/65116/16453500-942d4473/,"Камаз 65116-А5 в отличном состоянии , всё заводское не капиталка без дтп , кпп ZF 9 , Пжд , салонный обогреватель, двигатель Cummins . Форма оплаты любая с НДС. Торг."
https://auto.ru/artic/used/sale/maz/6430/16427114-9436b223/,"Маз 2018г.в, в работе с апреля 2019, мотор wechai power 430л.с возможна продажа сцепкой с самосвальным прицепом grunvald 34м3 цена за сцепку 4500000"
https://auto.ru/artic/used/sale/scania/g/16636982-238cbbb0/,"Седельный тягач Скания G400 (Швеция) в колесной формуле 6х2 (подъемная ось по середине), двигатель стандарта евро 4, мощность 400 л.,с., КПП автомат., топливная система PDE. подвеска на пневмо., средняя и задняя ось, кабина дневная без спальника, по всему кругу резина КАМА от 60 до 70% остатка, обслуживание проходило у официального дилера Скания Голицыно, техника гидрофицирована под работу с самосвальными полуприцепами. Торг при осмотре."
https://auto.ru/artic/used/sale/maz/6430/16637584-67d98506/,"/1810/254/ МАЗ 6430В9 - седельный тягач 2017г.в., 410л.с. 11,122л турбо-дизель, задний привод, белый, МКПП-16, ABS, ГУР, круиз-контроль,обогрев зеркал, люк, магнитола, регулировка руля в 2-ух положениях, блокировка дифференциала, 2+2 мест, двигатель ЯМЗ 651, класс выхлопа EURO 4, 1 топливный бак, объём бака 500 л., подвеска шасси рессора-рессора, колёсная формула 6х4, аэродефлектор, тахограф, предпусковой подогреватель, нагрузка на сцепное 16000 кг., 467823км, 1 владелец, обмен, кредит!  [heiddbi:13035]"
https://auto.ru/artic/used/sale/maz/6430/16440206-1279aa66/,"08783-КРК-18-Л Авто принадлежит лизинговой компании «Альфа-лизинг» не находится в залоге или под арестом. Оформление напрямую от лизинговой компании, без участия 3х лиц. Продажа с полным НДС. Возможно оформление в лизинг."
https://auto.ru/artic/used/sale/maz/5440/16626496-da6dafd5/,"Продается МАЗ Сортиментовоз-лесовоз, сцепка, пробег 300 000км, 411лс, 2015 год, в отличном состоянии, с документами порядок. Звоните, отвечу на все вопросы. Торг!"
https://auto.ru/artic/used/sale/maz/6430/16508168-ae50d994/,"Компания «Форсаж» представляет вашему вниманию седельный тягач МАЗ 6430С9 2018 года. У тягача высокая кабина с двумя спальными местами.  Приобрести технику можно в лизинг или в кредит. Цена на технику указана с НДС. Технические данные: Двигатель – ЯМЗ-650 (DCi11 Renault Trucks) Рабочий объём – 11.1 литр Мощность – 420 л.с. Экологический класс – Евро-5 Коробка передач – механическая 16-ступенчатая с делителем ZF Колёсная формула – 6х4  Разрешенная максимальная масса – 26 100 кг Масса без нагрузки – 10 100 кг Грузоподъёмность – 16 000 кг Подвеска – рессорная Тормоза – барабанные  Тягач оснащён гидравлическим оборудованием. Комплектация: Система безопасности ABS Система безопасности EBS  Сухой автономный отопитель салона, Предпусковой подогреватель Пневматическое сидение водителя и пассажира Обогрев зеркал Тахограф Рация Седельный тягач МАЗ 6430С9 полностью готов к новой работе. Звоните и приезжайте к нам на осмотр техники в компанию «Форсаж»!"
https://auto.ru/artic/used/sale/kamaz/5490/16573398-86d13c53/,"Мы бережем Ваше время, поэтому готовы провести презентацию автомобиля дистанционно: - снимем подробный видеообзор - выйдем в онлайн-показ - проведем тест-драйв *Подробности узнавайте по телефону __________ ЦЕНА С НДС Тягач с немецким двигателем Daimler OM 457LA мощностью 401 л.с. Задний мост Daimler HL6. Автоматическая коробка ZF.  На КАМАЗе установлено два топливных бака (400+400), датчик НАГРУЗКИ на ведущий мост. Высота ССУ - 1 150 мм.  Предпусковой подогреватель ""Адверс"" 14ТС. Кондиционер, фен, подогрев сидений, электропривод люка. Тягач работал со шторным полуприцепом. Техника, продаваемая Глобал Трак Сейлс, проходит через полный комплекс предпродажной подготовки. Проводится диагностика ДВС, топливной системы, ходовой части. Производится чистка салона, а также устраняются посторонние запахи посредством обработки салона тягача технологией ""Сухой туман"" Техника готова к работе сразу после продажи. Техническое описание: ✔ Год изготовления: 2015 ✔ Колёсная формула: 4х2 ✔ Мощность двигателя, л.с: 401 ✔ Объем двигателя, куб.см: 11 967 ✔ Изготовитель: ПАО КАМАЗ ✔ Разрешенная максимальная масса,кг: 18 600 ✔ Масса без нагрузки, кг: 7 900 ✔ Грузоподъемность, кг: 10 700 ✔ Экологический класс: ЕВРО-5 ✔ Тип КПП: Автоматическая  ✔ Пробег, км: 425 578     ✔ Тип подвески: Пневмо-рессорная Дополнительная информация:  ☑ Два топливных бака ☑ Инструментальный ящик ☑ Спойлер ☑ Противотуманные фары ☑ Солнцезащитный козырек ☑ Автономный отопитель ☑ Кондиционер ☑ Тахограф ☑ Магнитола ☑ Люк ☑ ABS ☑ Межколесная блокировка ☑ Количество спальных мест: 2 ☑ Количество баков: 2 Глобал Трак Сейлс - официальный дилер Mercedes-Benz, KRONE, Schmitz Cargobull, MAN, Fliegl, Kassbohrer, Zaslaw, Kogel, ТОНАР, ТверьСтройМаш и многих других российских и европейских производителей грузовой техники.Торговый партнер Global Truck Service. Мы являемся аккредитованной компанией во всех известных на рынке лизинговых компаниях и банках (ФМФ-Лизинг, БайкалИнвест, Альфа-Лизинг, Европлан, ВТБ-Лизинг, Балтийский-Лизинг, Сбербанк, Газпромбанк и др.). Возможно приобретение техники в кредит/лизинг."
https://auto.ru/artic/used/sale/scania/g/16636408-0a03241f/,Продается седельный тягач Scania G400. Год выпуска 2018г. Куплен новым у официального дилера. Колесная формула 4х2. Механическая КПП 12ти ступенчатая (с половинками). Автомобиль в отличном техническом состоянии. Юридически чист. Резина новая. Бак 700 литров. Пробег оригинальный. Кабина в заводской краске.  Площадкам и стоянкам не беспокоить !!!
https://auto.ru/artic/used/sale/kamaz/5490_neo/16645328-d7d0a62b/,"Официальная продажа от юрлица, юридическая чистота 100%. Состояние на фото. Почти год не в работе. Требуется КПП, карданный вал, сцепление."
https://auto.ru/artic/used/sale/kamaz/65806/16243500-fba95167/,"Тягач седельный КАМАЗ 65806-002-68 (Т5) Технические характеристики •	Снаряженная масса – 10200 кг •	Нагрузка на переднюю ось – 5350 кг •	Нагрузка на заднюю тележку – 4850 кг •	Нагрузка на ССУ – 23225 кг •	Полная масса автомобиля – 33500 кг •	Нагрузка на переднюю ось – 7500 кг •	Нагрузка на заднюю тележку – 26000 кг •	Полная масса буксируемого полуприцепа – 64000 кг •	Полная масса автопоезда – 74275 кг •	Двигатель – Mercedes-Benz OM457LA 428 л.с. (Евро-5) •	ФГОТ ""UFI""  с поршневым насосом и электроподогревом •	Подогрев топлива в ФГОТ, топливозаборнике •	Бак нейтрализующей жидкости •	Сцепление – MFZ-430 •	Коробка передач – ZF 16S2220ТО  •	П/о главной передачи – 5,11 •	Межколесная блокировка •	Предпусковой подогреватель  •	Кабина со спальным местом, панорамное стекло •	Подвеска кабины пружинная с электроприводом •	Сиденье водителя с обогревом на пневмоподвеске •	Автономный отопитель кабины  •	Кондиционер •	Электронный тахограф, радиоприемник, розетка 12В и 24В •	Дисковые колеса 9.00 - 22,5 стальные •	Топливные баки – 300 + 300 л. •	Рулевой механизм (ГУР) ""ZF"" (Германия) или ""RBL"" (Германия) •	Регулируемая рулевая колонка с противоугонным устройством, круиз-контроль •	EBS (торм.) WABCO •	Барабанные тормоза (передние и задние) •	ССУ  Оrlandi F2T3G40  •	Задние крылья пластиковые •	Переднее противоподкатное защитное устройство •	Грязевой настил, поручень для подъема на грязевой настил •	Колесная база – 3300 + 1440 мм •	Высота до верхней точки седельно-сцепного устройства (ССУ), при снаряженной массе а/м – 1300 мм"
https://auto.ru/artic/used/sale/maz/5440/16631746-6f6d1d03/,Посреднические услуги не предлагать. Торг возможен при осмотре. Автомобиль в работе. Один владелец по ПТС. Эксплуатация с конца 2016 года. Внешний вид хороший.
https://auto.ru/artic/used/sale/scania/r_1/16409800-ffecba31/,"В связи с обновлением парка, продается Scania R440, Низкорамник. 2015 г.в,  440л.с., евро 5, топливная PDE, сборка Нидерланды, КПП «Opticruise», 2-бака 500+700л., кабина высокая, 2 спальных места, автономный отопитель, холодильник, люк, климат-контроль, цифровой тахограф. Состояние отличное!  Один собственник, работали на Европу. Посредникам и прочим помощникам не беспокоить !"
url,comment
https://auto.ru/artic/used/sale/kamaz/5490/15879403-20c535c4/,"В Наличии данной техники КАМАЗ 5490  году, пробеги примерно 350-400т.км, техника ухоженная , все работает.   Адрес осмотра: Зеленодольский р-он, село Бело-Безводное."
https://auto.ru/artic/used/sale/kamaz/65116/16616990-bfa1c786/,"- КамАЗ 65116-А4, 2015 г.в., 330 тыс.км., работа без перегруза по трассе (масловоз), по тахографу, платону, геолакации, один хозяин, добросовестный водитель, автошины - почти новые, ПТС в наличии, можно с НДС от организации (тогда +20% к цене)."
https://auto.ru/artic/used/sale/maz/6425/15710421-78943c0c/,"ОТС. Машина утеплена. Установлен фен,ПЖД,глонас,тахограф,рация,магнитола. Установленная простая аппаратура. Возможна расрочка,лизинг"
https://auto.ru/artic/used/sale/maz/5440/16569442-4ac883c6/,
https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16600328-2f85ed93/,"Шторный полуприцеп Schmitz SCS DoubleDeck 2015г. Стандарт TIR, работал по Европе, строго без перегрузов! Один владелец, гарантия юридической чистоты! Объем 105м3, регулируемая внутренняя высота (до 3.05м). Многоярусная погрузка (DoubleDeck), полный комплект доппель-штоков (DoppelStock).  Комплектация: корзина под запасное колесо, запасное колесо, лестница, инструментальный ящик. Состояние отличное, все растентовки работают!  Остаток резины 60-70%! Стоимость указана с НДС!"
https://auto.ru/artic/used/sale/maz/6430/16582078-b0099baf/,"Продам грузовой-седельный тягач МАЗ 6430В9-1420-012, пробег 110 000 км, 2017 года, 11 000 куб. см., 6×4, имеются дефекты по кабине, торг. "
https://auto.ru/artic/used/sale/maz/6425/16193546-45106604/,"Машина в отличном состояние, пжд-14, фен 3кв. Резина новая в круг. Рация, кабина утеплённая, в мостах масло импортное, КПП-12 ступенчатая китайка. За авто не стыдно. Очень хороший и ухоженный авто. Состояния нового авто. Не напрягался весь срок эксплуатации. Под лесом не ходил, под сыпучими грузами тоже. Максимально 15тон возит."
https://auto.ru/artic/used/sale/kamaz/6460/16553866-b309488d/,"ОТС , кабина макси,тахограф, рация, музыка, фен сухой мокрый электро стеклоподъемники новая резина! глонасс, аппаратура ЯЗДА с момента покупки один водитель по сегодняшний день"
https://auto.ru/artic/used/sale/maz/6425/16564712-f5233b77/,Состояние нового Ухожен Фен Котел Подогрев топлива Новые АКБ Все масла в мостах кпп раздатке бортовые заменены Новый антифриз Все работает до последней лампочки ТНВД с нова стоит простой!!
https://auto.ru/artic/used/sale/volvo/fh_tractor/16556154-51e5f982/,"-цена указана с НДС -авто в отличном состоянии -один собственник  -хорошая комплектация -без дтп -с момента покупки два водителя -обслуживалась на Оф. Дилере -ТО раз в 30т.км -резина 50% остатка -нареканий по тех. состоянию нет -гидрофикация(вписана) -обмен не интересен,на стоянку не поставлю,машина в работе. -цена за тягач"
https://auto.ru/artic/used/sale/maz/5440/16364998-37668172/,"Продам седельный тягач МАЗ 544029-1420-031. ПОЛНОСТЬЮ обслужен !!! Один владелец. Оригинал ПТС на руках. Юридически чистый. ЗВОНИТЕ !!! 1) Год: 2016 (на учете с 12 мая 2017-го) 2) Пробег, км: 571 743 3) Двигатель: Weichai WP12 - 11.6 л, 430 л/с (Евро 4) 4) Масса без нагрузки, кг: 7 950 5) Дополнительно: Коробка ZF16. 2 автономных отопителя. 2 спальных места. Пневмосиденья водителя и пассажира. Механическая регулировка подвески (нет проблем с пультом). Обмен не предлагать. Цена за наличку. Осмотр в Уфе. ЗВОНИТЕ !!!"
https://auto.ru/artic/used/sale/kamaz/65116/16552188-4a77eb2f/,"Продам Камаз 65116-А4, в отличном состоянии. С прицепом или без. Машина полностью обслужена, проблем нет. Более подробно по телефону. Рассмотрю любой вид продажи, звоните, пишите. Торг конечно есть."
https://auto.ru/artic/used/sale/kamaz/5490/16400696-c1844f32/,"ЦЕНА С НДС Двигатель 428 л.с. Кабина на пневмоподвеске, электроподъем кабины.  Проведена предпродажная подготовка, диагностика ДВС и топливной. Проведен капитальный ремонт двигателя. Подтверждающие заказ-наряды по запросу. Техническое описание:  ✔ Год изготовления: 2015 ✔ Изготовитель: Россия ✔ Колесная формула: 4х2 ✔ Мощность двигателя, л.с: 428 ✔ Объем двигателя, куб.см: 11 967 ✔ Разрешенная максимальная масса, кг: 18 600  ✔ Масса без нагрузки, кг: 7 900 ✔ Грузоподъемность, кг: 10 700 ✔ Экологический класс: ЕВРО-5 ✔ Тип КПП: Механическая ✔ Пробег, км: 638 646 ✔ Тип подвески: Пневматическая Дополнительная информация: ☑ Два топливных бака ☑ Инструментальный ящик ☑ Подзапасник ☑ Спойлер ☑ Противотуманные фары ☑ Солнцезащитный козырек ☑ Автономный отопитель ☑ Кондиционер ☑ Тахограф ☑ Магнитола ☑ Люк ☑ Электростеклоподъёмники ☑ ABS ☑ Межколесная блокировка ☑ Количество спальных мест: 2 Глобал Трак Сейлс - официальный дилер Mercedes-Benz, KRONE, Schmitz Cargobull, MAN, Fliegl, Kassbohrer, Zaslaw, Kogel, ТОНАР, ТверьСтройМаш и многих других российских и европейских производителей грузовой техники. Торговый партнер Global Truck Service — сети сервисных станций по ремонту и обслуживанию импортной грузовой автотехники. Мы являемся аккредитованной компанией во всех известных на рынке лизинговых компаниях и банках (ФМФ-Лизинг, БайкалИнвест, Альфа-Лизинг, Европлан, ВТБ-Лизинг, Балтийский-Лизинг, Сбербанк, Газпромбанк и др.). Возможно приобретение техники в кредит/лизинг."
https://auto.ru/artic/used/sale/maz/5440/16373928-7c7e6f5c/,"МАЗ простор в хорошем состоянии 2016 год,Урал проходит на ура бригадиром никогда не был, все время в работе за 550т.км не подводил ни разу,замена масла каждые 18-20т.км,есть пжд и отдельно сухой фен,российский тахограф с блоком скзи новый установлен меньше месяца назад откалиброван оттарирован и также с метрической поверкой все бумаги есть и в порядке,резина в хорошем состоянии что на голове что на прицепе,на прицепе стоят батоны перегрузов не видел никогда максимум 15тонн погрузка была только задняя так как по заявкам не ездили и не было необходимости в боковых и верхних погрузках за все время было всего три водителя более подробно отвечу абсолютно на все ваши вопросы так как машину и прицеп знаю с первых километров цена за тягач 1570000 полуприцеп 400000осмотр по договоренности так как машина не простаивает"
https://auto.ru/artic/used/sale/maz/6430/16629408-baa63daf/,Торг уместен!
https://auto.ru/artic/used/sale/maz/6425/16639496-296c1e30/,"Седельный тягач МАЗ 6425 6х6 2017 года выпуска. 1 собственник, исправное техническое состояние. Цена указана с НДС, возможна продажа в лизинг."
